,date,home_team,away_team,home_score,away_score
1006,2025-03-21,South Africa,Lesotho,0.0,3.0
1007,2025-03-21,Morocco,Niger,2.0,1.0
1008,2025-03-21,Burundi,Ivory Coast,0.0,1.0
1009,2025-03-21,Botswana,Algeria,1.0,3.0
1010,2025-03-21,Ghana,Chad,5.0,0.0
1011,2025-03-21,Romania,Bosnia and Herzegovina,0.0,1.0
1012,2025-03-21,England,Albania,2.0,0.0
1013,2025-03-22,Azerbaijan,Haiti,0.0,3.0
1014,2025-03-22,Luxembourg,Sweden,1.0,0.0
1015,2025-03-22,Sudan,Senegal,0.0,0.0
1016,2025-03-22,Moldova,Norway,0.0,5.0
1017,2025-03-22,Czech Republic,Faroe Islands,2.0,1.0
1018,2025-03-23,United States,Canada,1.0,2.0
1019,2025-03-23,Panama,Mexico,1.0,2.0
1020,2025-03-23,France,Croatia,2.0,0.0
1021,2025-03-23,Germany,Italy,3.0,3.0
1022,2025-03-23,Portugal,Denmark,5.0,2.0
1023,2025-03-23,Spain,Netherlands,3.0,3.0
1024,2025-03-23,Belgium,Ukraine,3.0,0.0
1025,2025-03-23,Hungary,Turkey,0.0,3.0
1026,2025-03-23,Scotland,Greece,0.0,3.0
1027,2025-03-23,Serbia,Austria,2.0,0.0
1028,2025-03-24,New Zealand,New Caledonia,3.0,0.0
1029,2025-03-24,Ivory Coast,Gambia,1.0,0.0
1030,2025-03-24,Tunisia,Malawi,2.0,0.0
1031,2025-03-24,Madagascar,Ghana,0.0,3.0
1032,2025-03-24,Bosnia and Herzegovina,Cyprus,2.0,1.0
1033,2025-03-24,England,Latvia,3.0,0.0
1034,2025-03-25,Sweden,Northern Ireland,5.0,1.0
1035,2025-03-25,Switzerland,Luxembourg,3.0,1.0
1036,2025-03-25,Bolivia,Uruguay,0.0,0.0
1037,2025-03-25,Colombia,Paraguay,2.0,2.0
1038,2025-03-25,Argentina,Brazil,4.0,1.0
1039,2025-03-25,Chile,Ecuador,0.0,0.0
1040,2025-03-25,Iran,Uzbekistan,2.0,2.0
1041,2025-03-25,Kyrgyzstan,Qatar,3.0,1.0
1042,2025-03-25,South Korea,Jordan,1.0,1.0
1043,2025-03-25,Palestine,Iraq,2.0,1.0
1044,2025-03-25,China,Australia,0.0,2.0
1045,2025-03-25,Japan,Saudi Arabia,0.0,0.0
1046,2025-03-25,Egypt,Sierra Leone,1.0,0.0
1047,2025-03-25,Mauritania,DR Congo,0.0,2.0
1048,2025-03-25,Senegal,Togo,2.0,0.0
1049,2025-03-25,Benin,South Africa,0.0,2.0
1050,2025-03-25,Angola,Cape Verde,1.0,2.0
1051,2025-03-25,Morocco,Tanzania,2.0,0.0
1052,2025-03-25,Algeria,Mozambique,5.0,1.0
1053,2025-03-25,Israel,Norway,2.0,4.0
1054,2025-03-25,Gibraltar,Czech Republic,0.0,4.0
1055,2025-05-28,Nigeria,Ghana,2.0,1.0
1056,2025-05-29,Malaysia,Cape Verde,1.0,1.0
1057,2025-05-30,Saudi Arabia,Jordan,2.0,0.0
1058,2025-05-31,Trinidad and Tobago,Ghana,0.0,4.0
1059,2025-06-02,Tunisia,Burkina Faso,2.0,0.0
1060,2025-06-03,Malaysia,Cape Verde,0.0,3.0
1061,2025-06-04,Germany,Portugal,1.0,2.0
1062,2025-06-05,Spain,France,5.0,4.0
1063,2025-06-05,Algeria,Rwanda,2.0,0.0
1064,2025-06-05,DR Congo,Mali,1.0,0.0
1065,2025-06-05,Ecuador,Brazil,0.0,0.0
1066,2025-06-05,Paraguay,Uruguay,2.0,0.0
1067,2025-06-05,Chile,Argentina,0.0,1.0
1068,2025-06-05,United Arab Emirates,Uzbekistan,0.0,0.0
1069,2025-06-05,Qatar,Iran,1.0,0.0
1070,2025-06-05,Oman,Jordan,0.0,3.0
1071,2025-06-05,Iraq,South Korea,0.0,2.0
1072,2025-06-05,Bahrain,Saudi Arabia,0.0,2.0
1073,2025-06-05,Australia,Japan,1.0,0.0
1074,2025-06-06,Hungary,Sweden,0.0,2.0
1075,2025-06-06,Morocco,Tunisia,2.0,0.0
1076,2025-06-06,Republic of Ireland,Senegal,1.0,1.0
1077,2025-06-06,Scotland,Iceland,1.0,3.0
1078,2025-06-06,South Africa,Tanzania,0.0,0.0
1079,2025-06-06,Colombia,Peru,0.0,0.0
1080,2025-06-06,Norway,Italy,3.0,0.0
1081,2025-06-06,North Macedonia,Belgium,1.0,1.0
1082,2025-06-06,Czech Republic,Montenegro,2.0,0.0
1083,2025-06-06,Gibraltar,Croatia,0.0,7.0
1084,2025-06-07,Mexico,Switzerland,2.0,4.0
1085,2025-06-07,United States,Turkey,1.0,2.0
1086,2025-06-07,Finland,Netherlands,0.0,2.0
1087,2025-06-07,Bosnia and Herzegovina,San Marino,1.0,0.0
1088,2025-06-07,Austria,Romania,2.0,1.0
1089,2025-06-07,Andorra,England,0.0,1.0
1090,2025-06-07,Canada,Ukraine,4.0,2.0
1091,2025-06-07,Ivory Coast,New Zealand,0.0,1.0
1092,2025-06-07,Aruba,Haiti,0.0,5.0
1093,2025-06-07,Belize,Panama,0.0,2.0
1094,2025-06-08,Germany,France,0.0,2.0
1095,2025-06-08,Portugal,Spain,2.0,2.0
1096,2025-06-08,DR Congo,Madagascar,3.0,1.0
1097,2025-06-08,Georgia,Cape Verde,1.0,1.0
1098,2025-06-09,Algeria,Rwanda,2.0,0.0
1099,2025-06-09,Liechtenstein,Scotland,0.0,4.0
1100,2025-06-09,Morocco,Benin,1.0,0.0
1101,2025-06-09,Estonia,Norway,0.0,1.0
1102,2025-06-09,Belgium,Wales,4.0,3.0
1103,2025-06-09,Croatia,Czech Republic,5.0,1.0
1104,2025-06-10,England,Senegal,1.0,3.0
1105,2025-06-10,Mexico,Turkey,1.0,0.0
1106,2025-06-10,Slovenia,Bosnia and Herzegovina,2.0,1.0
1107,2025-06-10,South Africa,Mozambique,2.0,0.0
1108,2025-06-10,Sweden,Algeria,4.0,3.0
1109,2025-06-10,United States,Switzerland,0.0,4.0
1110,2025-06-10,Uruguay,Venezuela,2.0,0.0
1111,2025-06-10,Peru,Ecuador,0.0,0.0
1112,2025-06-10,Argentina,Colombia,1.0,1.0
1113,2025-06-10,Brazil,Paraguay,1.0,0.0
1114,2025-06-10,Uzbekistan,Qatar,3.0,0.0
1115,2025-06-10,Iran,North Korea,3.0,0.0
1116,2025-06-10,South Korea,Kuwait,4.0,0.0
1117,2025-06-10,Jordan,Iraq,0.0,1.0
1118,2025-06-10,Japan,Indonesia,6.0,0.0
1119,2025-06-10,Saudi Arabia,Australia,1.0,2.0
1120,2025-06-10,Netherlands,Malta,8.0,0.0
1121,2025-06-10,San Marino,Austria,0.0,4.0
1122,2025-06-10,New Zealand,Ukraine,1.0,2.0
1123,2025-06-10,Canada,Ivory Coast,0.0,0.0
1124,2025-06-10,Haiti,Curaçao,1.0,5.0
1125,2025-06-10,Panama,Nicaragua,3.0,0.0
1126,2025-06-14,Mexico,Dominican Republic,3.0,2.0
1127,2025-06-15,United States,Trinidad and Tobago,5.0,0.0
1128,2025-06-15,Haiti,Saudi Arabia,0.0,1.0
1129,2025-06-16,Panama,Guadeloupe,5.0,2.0
1130,2025-06-17,Canada,Honduras,6.0,0.0
1131,2025-06-18,Suriname,Mexico,0.0,2.0
1132,2025-06-19,Trinidad and Tobago,Haiti,1.0,1.0
1133,2025-06-19,United States,Saudi Arabia,1.0,0.0
1134,2025-06-20,Guatemala,Panama,0.0,1.0
1135,2025-06-21,Curaçao,Canada,1.0,1.0
1136,2025-06-22,Mexico,Costa Rica,0.0,0.0
1137,2025-06-22,Saudi Arabia,Trinidad and Tobago,1.0,1.0
1138,2025-06-22,United States,Haiti,2.0,1.0
1139,2025-06-24,Canada,El Salvador,2.0,0.0
1140,2025-06-24,Panama,Jamaica,4.0,1.0
1141,2025-06-28,Panama,Honduras,1.0,1.0
1142,2025-06-28,Mexico,Saudi Arabia,2.0,0.0
1143,2025-06-29,Canada,Guatemala,1.0,1.0
1144,2025-06-29,United States,Costa Rica,2.0,2.0
1145,2025-07-02,United States,Guatemala,2.0,1.0
1146,2025-07-02,Mexico,Honduras,1.0,0.0
1147,2025-07-06,United States,Mexico,1.0,2.0
1148,2025-08-24,Qatar,Lebanon,2.0,2.0
1149,2025-09-03,Qatar,Bahrain,2.0,2.0
1150,2025-09-04,Norway,Finland,1.0,0.0
1151,2025-09-04,Russia,Jordan,0.0,0.0
1152,2025-09-04,Saudi Arabia,North Macedonia,2.0,1.0
1153,2025-09-04,Colombia,Bolivia,3.0,0.0
1154,2025-09-04,Argentina,Venezuela,3.0,0.0
1155,2025-09-04,Paraguay,Ecuador,0.0,0.0
1156,2025-09-04,Uruguay,Peru,3.0,0.0
1157,2025-09-04,Brazil,Chile,3.0,0.0
1158,2025-09-04,Mauritius,Cape Verde,0.0,2.0
1159,2025-09-04,Algeria,Botswana,3.0,1.0
1160,2025-09-04,Tunisia,Liberia,3.0,0.0
1161,2025-09-04,Chad,Ghana,1.0,1.0
1162,2025-09-04,Slovakia,Germany,2.0,0.0
1163,2025-09-04,Georgia,Turkey,2.0,3.0
1164,2025-09-04,Bulgaria,Spain,0.0,3.0
1165,2025-09-04,Netherlands,Poland,1.0,1.0
1166,2025-09-04,Liechtenstein,Belgium,0.0,6.0
1167,2025-09-04,Iraq,Hong Kong,2.0,1.0
1168,2025-09-04,Suriname,Panama,0.0,0.0
1169,2025-09-05,Australia,New Zealand,1.0,0.0
1170,2025-09-05,Romania,Canada,0.0,3.0
1171,2025-09-05,Egypt,Ethiopia,2.0,0.0
1172,2025-09-05,South Sudan,DR Congo,1.0,4.0
1173,2025-09-05,Senegal,Sudan,2.0,0.0
1174,2025-09-05,South Africa,Lesotho,3.0,0.0
1175,2025-09-05,Morocco,Niger,5.0,0.0
1176,2025-09-05,Ivory Coast,Burundi,1.0,0.0
1177,2025-09-05,Slovenia,Sweden,2.0,2.0
1178,2025-09-05,Switzerland,Kosovo,4.0,0.0
1179,2025-09-05,Denmark,Scotland,0.0,0.0
1180,2025-09-05,Ukraine,France,0.0,2.0
1181,2025-09-05,Faroe Islands,Croatia,0.0,1.0
1182,2025-09-05,Montenegro,Czech Republic,0.0,2.0
1183,2025-09-05,Haiti,Honduras,0.0,0.0
1184,2025-09-06,Mexico,Japan,0.0,0.0
1185,2025-09-06,United States,South Korea,0.0,2.0
1186,2025-09-06,Armenia,Portugal,0.0,5.0
1187,2025-09-06,Austria,Cyprus,1.0,0.0
1188,2025-09-06,San Marino,Bosnia and Herzegovina,0.0,6.0
1189,2025-09-06,England,Andorra,2.0,0.0
1190,2025-09-07,Germany,Northern Ireland,3.0,1.0
1191,2025-09-07,Turkey,Spain,0.0,6.0
1192,2025-09-07,Lithuania,Netherlands,2.0,3.0
1193,2025-09-07,Belgium,Kazakhstan,6.0,0.0
1194,2025-09-07,Qatar,Russia,1.0,4.0
1195,2025-09-07,Thailand,Iraq,0.0,1.0
1196,2025-09-08,Czech Republic,Saudi Arabia,1.0,1.0
1197,2025-09-08,Zambia,Morocco,0.0,2.0
1198,2025-09-08,Guinea,Algeria,0.0,0.0
1199,2025-09-08,Equatorial Guinea,Tunisia,0.0,1.0
1200,2025-09-08,Ghana,Mali,1.0,0.0
1201,2025-09-08,Kosovo,Sweden,2.0,0.0
1202,2025-09-08,Switzerland,Slovenia,3.0,0.0
1203,2025-09-08,Belarus,Scotland,0.0,2.0
1204,2025-09-08,Croatia,Montenegro,4.0,0.0
1205,2025-09-08,Panama,Guatemala,1.0,1.0
1206,2025-09-09,Jordan,Dominican Republic,3.0,0.0
1207,2025-09-09,Mexico,South Korea,2.0,2.0
1208,2025-09-09,New Zealand,Australia,1.0,3.0
1209,2025-09-09,United States,Japan,2.0,0.0
1210,2025-09-09,Wales,Canada,0.0,1.0
1211,2025-09-09,Ecuador,Argentina,1.0,0.0
1212,2025-09-09,Peru,Paraguay,0.0,1.0
1213,2025-09-09,Bolivia,Brazil,1.0,0.0
1214,2025-09-09,Venezuela,Colombia,3.0,6.0
1215,2025-09-09,Chile,Uruguay,0.0,0.0
1216,2025-09-09,Burkina Faso,Egypt,0.0,0.0
1217,2025-09-09,DR Congo,Senegal,2.0,3.0
1218,2025-09-09,South Africa,Nigeria,1.0,1.0
1219,2025-09-09,Cape Verde,Cameroon,1.0,0.0
1220,2025-09-09,Gabon,Ivory Coast,0.0,0.0
1221,2025-09-09,France,Iceland,2.0,1.0
1222,2025-09-09,Hungary,Portugal,2.0,3.0
1223,2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0
1224,2025-09-09,Norway,Moldova,11.0,1.0
1225,2025-09-09,Serbia,England,0.0,5.0
1226,2025-09-09,Costa Rica,Haiti,3.0,3.0
1227,2025-10-08,Qatar,Oman,0.0,0.0
1228,2025-10-08,Saudi Arabia,Indonesia,3.0,2.0
1229,2025-10-08,Djibouti,Egypt,0.0,3.0
1230,2025-10-08,Libya,Cape Verde,3.0,3.0
1231,2025-10-08,Central African Republic,Ghana,0.0,5.0
1232,2025-10-09,England,Wales,3.0,0.0
1233,2025-10-09,Poland,New Zealand,1.0,0.0
1234,2025-10-09,Morocco,Bahrain,1.0,0.0
1235,2025-10-09,Algeria,Somalia,3.0,0.0
1236,2025-10-09,Scotland,Greece,3.0,1.0
1237,2025-10-09,Malta,Netherlands,0.0,4.0
1238,2025-10-09,Austria,San Marino,10.0,0.0
1239,2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0
1240,2025-10-09,Czech Republic,Croatia,0.0,0.0
1241,2025-10-09,Nicaragua,Haiti,0.0,3.0
1242,2025-10-10,Argentina,Venezuela,1.0,0.0
1243,2025-10-10,Canada,Australia,0.0,1.0
1244,2025-10-10,Russia,Iran,2.0,1.0
1245,2025-10-10,Japan,Paraguay,2.0,2.0
1246,2025-10-10,Uzbekistan,Kuwait,2.0,0.0
1247,2025-10-10,Jordan,Bolivia,0.0,1.0
1248,2025-10-10,South Korea,Brazil,0.0,5.0
1249,2025-10-10,Uruguay,Dominican Republic,1.0,0.0
1250,2025-10-10,United States,Ecuador,1.0,1.0
1251,2025-10-10,Togo,DR Congo,0.0,1.0
1252,2025-10-10,South Sudan,Senegal,0.0,5.0
1253,2025-10-10,South Africa,Zimbabwe,0.0,0.0
1254,2025-10-10,Seychelles,Ivory Coast,0.0,7.0
1255,2025-10-10,Tunisia,São Tomé and Príncipe,6.0,0.0
1256,2025-10-10,Germany,Luxembourg,4.0,0.0
1257,2025-10-10,Sweden,Switzerland,0.0,2.0
1258,2025-10-10,France,Azerbaijan,3.0,0.0
1259,2025-10-10,Belgium,North Macedonia,0.0,0.0
1260,2025-10-10,El Salvador,Panama,0.0,1.0
1261,2025-10-11,Mexico,Colombia,0.0,4.0
1262,2025-10-11,Iraq,Indonesia,1.0,0.0
1263,2025-10-11,Spain,Georgia,2.0,0.0
1264,2025-10-11,Bulgaria,Turkey,1.0,6.0
1265,2025-10-11,Portugal,Republic of Ireland,1.0,0.0
1266,2025-10-11,Norway,Israel,5.0,0.0
1267,2025-10-12,Malta,Bosnia and Herzegovina,1.0,4.0
1268,2025-10-12,Egypt,Guinea-Bissau,1.0,0.0
1269,2025-10-12,Ghana,Comoros,1.0,0.0
1270,2025-10-12,Scotland,Belarus,2.0,1.0
1271,2025-10-12,Netherlands,Finland,4.0,0.0
1272,2025-10-12,Romania,Austria,1.0,0.0
1273,2025-10-12,Faroe Islands,Czech Republic,2.0,1.0
1274,2025-10-12,Croatia,Gibraltar,3.0,0.0
1275,2025-10-13,Uzbekistan,Uruguay,1.0,2.0
1276,2025-10-13,Cape Verde,Eswatini,3.0,0.0
1277,2025-10-13,Tunisia,Namibia,3.0,0.0
1278,2025-10-13,Northern Ireland,Germany,0.0,1.0
1279,2025-10-13,Slovenia,Switzerland,0.0,0.0
1280,2025-10-13,Sweden,Kosovo,0.0,1.0
1281,2025-10-13,Iceland,France,2.0,2.0
1282,2025-10-13,Wales,Belgium,2.0,4.0
1283,2025-10-13,Honduras,Haiti,3.0,0.0
1284,2025-10-14,Albania,Jordan,4.0,2.0
1285,2025-10-14,Japan,Brazil,3.0,2.0
1286,2025-10-14,Iran,Tanzania,2.0,0.0
1287,2025-10-14,Canada,Colombia,0.0,0.0
1288,2025-10-14,South Korea,Paraguay,2.0,0.0
1289,2025-10-14,Mexico,Ecuador,1.0,1.0
1290,2025-10-14,Norway,New Zealand,1.0,1.0
1291,2025-10-14,Puerto Rico,Argentina,0.0,6.0
1292,2025-10-14,United States,Australia,2.0,1.0
1293,2025-10-14,Qatar,United Arab Emirates,2.0,1.0
1294,2025-10-14,Saudi Arabia,Iraq,0.0,0.0
1295,2025-10-14,Senegal,Mauritania,4.0,0.0
1296,2025-10-14,DR Congo,Sudan,1.0,0.0
1297,2025-10-14,South Africa,Rwanda,3.0,0.0
1298,2025-10-14,Morocco,Congo,1.0,0.0
1299,2025-10-14,Ivory Coast,Kenya,3.0,0.0
1300,2025-10-14,Algeria,Uganda,2.0,1.0
1301,2025-10-14,Spain,Bulgaria,4.0,0.0
1302,2025-10-14,Turkey,Georgia,4.0,1.0
1303,2025-10-14,Portugal,Hungary,2.0,2.0
1304,2025-10-14,Latvia,England,0.0,5.0
1305,2025-10-14,Panama,Suriname,1.0,1.0
1306,2025-11-12,Tunisia,Mauritania,1.0,1.0
1307,2025-11-13,Algeria,Zimbabwe,3.0,1.0
1308,2025-11-13,Canada,Ecuador,0.0,0.0
1309,2025-11-13,Czech Republic,San Marino,1.0,0.0
1310,2025-11-13,United Arab Emirates,Iraq,1.0,1.0
1311,2025-11-13,Cameroon,DR Congo,0.0,1.0
1312,2025-11-13,France,Ukraine,4.0,0.0
1313,2025-11-13,Republic of Ireland,Portugal,2.0,0.0
1314,2025-11-13,Norway,Estonia,4.0,1.0
1315,2025-11-13,England,Serbia,2.0,0.0
1316,2025-11-13,Iran,Cape Verde,0.0,0.0
1317,2025-11-13,Guatemala,Panama,2.0,3.0
1318,2025-11-13,Haiti,Costa Rica,1.0,0.0
1319,2025-11-14,Angola,Argentina,0.0,2.0
1320,2025-11-14,Australia,Venezuela,0.0,1.0
1321,2025-11-14,South Korea,Bolivia,2.0,0.0
1322,2025-11-14,Morocco,Mozambique,1.0,0.0
1323,2025-11-14,Japan,Ghana,2.0,0.0
1324,2025-11-14,Saudi Arabia,Ivory Coast,1.0,0.0
1325,2025-11-14,Tunisia,Jordan,3.0,2.0
1326,2025-11-14,Luxembourg,Germany,0.0,2.0
1327,2025-11-14,Poland,Netherlands,1.0,1.0
1328,2025-11-14,Croatia,Faroe Islands,3.0,1.0
1329,2025-11-14,Uzbekistan,Egypt,2.0,0.0
1330,2025-11-15,Brazil,Senegal,2.0,0.0
1331,2025-11-15,Colombia,New Zealand,2.0,1.0
1332,2025-11-15,Mexico,Uruguay,0.0,0.0
1333,2025-11-15,South Africa,Zambia,3.0,1.0
1334,2025-11-15,United States,Paraguay,2.0,1.0
1335,2025-11-15,Switzerland,Sweden,4.0,1.0
1336,2025-11-15,Greece,Scotland,3.0,2.0
1337,2025-11-15,Turkey,Bulgaria,2.0,0.0
1338,2025-11-15,Georgia,Spain,0.0,4.0
1339,2025-11-15,Cyprus,Austria,0.0,2.0
1340,2025-11-15,Bosnia and Herzegovina,Romania,3.0,1.0
1341,2025-11-15,Kazakhstan,Belgium,1.0,1.0
1342,2025-11-16,Nigeria,DR Congo,1.0,1.0
1343,2025-11-16,Azerbaijan,France,1.0,3.0
1344,2025-11-16,Portugal,Armenia,9.0,1.0
1345,2025-11-16,Italy,Norway,1.0,4.0
1346,2025-11-16,Albania,England,0.0,2.0
1347,2025-11-17,Qatar,Zimbabwe,1.0,2.0
1348,2025-11-17,Germany,Slovakia,6.0,0.0
1349,2025-11-17,Netherlands,Lithuania,4.0,0.0
1350,2025-11-17,Czech Republic,Gibraltar,6.0,0.0
1351,2025-11-17,Montenegro,Croatia,2.0,3.0
1352,2025-11-17,Cape Verde,Egypt,1.0,1.0
1353,2025-11-18,Morocco,Uganda,4.0,0.0
1354,2025-11-18,Oman,Ivory Coast,0.0,2.0
1355,2025-11-18,Saudi Arabia,Algeria,0.0,2.0
1356,2025-11-18,Kenya,Senegal,0.0,8.0
1357,2025-11-18,Japan,Bolivia,3.0,0.0
1358,2025-11-18,Mali,Jordan,3.0,2.0
1359,2025-11-18,Brazil,Tunisia,1.0,1.0
1360,2025-11-18,Canada,Venezuela,2.0,0.0
1361,2025-11-18,Colombia,Australia,3.0,0.0
1362,2025-11-18,Ecuador,New Zealand,2.0,0.0
1363,2025-11-18,South Korea,Ghana,1.0,0.0
1364,2025-11-18,Mexico,Paraguay,1.0,2.0
1365,2025-11-18,United States,Uruguay,5.0,1.0
1366,2025-11-18,Iraq,United Arab Emirates,2.0,1.0
1367,2025-11-18,Kosovo,Switzerland,1.0,1.0
1368,2025-11-18,Sweden,Slovenia,1.0,1.0
1369,2025-11-18,Scotland,Denmark,4.0,2.0
1370,2025-11-18,Spain,Turkey,2.0,2.0
1371,2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0
1372,2025-11-18,Belgium,Liechtenstein,7.0,0.0
1373,2025-11-18,Iran,Uzbekistan,0.0,0.0
1374,2025-11-18,Panama,El Salvador,3.0,0.0
1375,2025-11-18,Haiti,Nicaragua,2.0,0.0
1376,2025-12-01,Tunisia,Syria,0.0,1.0
1377,2025-12-01,Qatar,Palestine,0.0,1.0
1378,2025-12-02,Morocco,Comoros,3.0,1.0
1379,2025-12-02,Saudi Arabia,Oman,2.0,1.0
1380,2025-12-02,Egypt,Kuwait,1.0,1.0
1381,2025-12-03,Jordan,United Arab Emirates,2.0,1.0
1382,2025-12-03,Algeria,Sudan,0.0,0.0
1383,2025-12-03,Iraq,Bahrain,2.0,1.0
1384,2025-12-04,Palestine,Tunisia,2.0,2.0
1385,2025-12-04,Qatar,Syria,1.0,1.0
1386,2025-12-05,Oman,Morocco,0.0,0.0
1387,2025-12-05,Comoros,Saudi Arabia,1.0,3.0
1388,2025-12-06,Kuwait,Jordan,1.0,3.0
1389,2025-12-06,United Arab Emirates,Egypt,1.0,1.0
1390,2025-12-06,Bahrain,Algeria,1.0,5.0
1391,2025-12-06,Sudan,Iraq,0.0,2.0
1392,2025-12-07,Qatar,Tunisia,0.0,3.0
1393,2025-12-08,Morocco,Saudi Arabia,1.0,0.0
1394,2025-12-09,Egypt,Jordan,0.0,3.0
1395,2025-12-09,Algeria,Iraq,2.0,0.0
1396,2025-12-11,Morocco,Syria,1.0,0.0
1397,2025-12-11,Palestine,Saudi Arabia,1.0,2.0
1398,2025-12-12,Jordan,Iraq,1.0,0.0
1399,2025-12-12,Algeria,United Arab Emirates,1.0,1.0
1400,2025-12-15,Morocco,United Arab Emirates,3.0,0.0
1401,2025-12-15,Saudi Arabia,Jordan,0.0,1.0
1402,2025-12-18,Jordan,Morocco,2.0,3.0
1403,2025-12-21,Morocco,Comoros,2.0,0.0
1404,2025-12-22,South Africa,Angola,2.0,1.0
1405,2025-12-22,Egypt,Zimbabwe,2.0,1.0
1406,2025-12-23,Tunisia,Uganda,3.0,1.0
1407,2025-12-23,DR Congo,Benin,1.0,0.0
1408,2025-12-23,Senegal,Botswana,3.0,0.0
1409,2025-12-24,Algeria,Sudan,3.0,0.0
1410,2025-12-24,Ivory Coast,Mozambique,1.0,0.0
1411,2025-12-26,Morocco,Mali,1.0,1.0
1412,2025-12-26,Egypt,South Africa,1.0,0.0
1413,2025-12-27,Nigeria,Tunisia,3.0,2.0
1414,2025-12-27,Senegal,DR Congo,1.0,1.0
1415,2025-12-28,Algeria,Burkina Faso,1.0,0.0
1416,2025-12-28,Ivory Coast,Cameroon,1.0,1.0
1417,2025-12-29,Morocco,Zambia,3.0,0.0
1418,2025-12-29,Angola,Egypt,0.0,0.0
1419,2025-12-29,Zimbabwe,South Africa,2.0,3.0
1420,2025-12-30,Tanzania,Tunisia,1.0,1.0
1421,2025-12-30,Benin,Senegal,0.0,3.0
1422,2025-12-30,Botswana,DR Congo,0.0,3.0
1423,2025-12-31,Equatorial Guinea,Algeria,1.0,3.0
1424,2025-12-31,Gabon,Ivory Coast,2.0,3.0
1425,2026-01-03,Senegal,Sudan,3.0,1.0
1426,2026-01-03,Mali,Tunisia,1.0,1.0
1427,2026-01-04,Morocco,Tanzania,1.0,0.0
1428,2026-01-04,South Africa,Cameroon,1.0,2.0
1429,2026-01-05,Egypt,Benin,3.0,1.0
1430,2026-01-06,Algeria,DR Congo,1.0,0.0
1431,2026-01-06,Ivory Coast,Burkina Faso,3.0,0.0
1432,2026-01-09,Mali,Senegal,0.0,1.0
1433,2026-01-09,Morocco,Cameroon,2.0,0.0
1434,2026-01-10,Algeria,Nigeria,0.0,2.0
1435,2026-01-10,Egypt,Ivory Coast,3.0,2.0
1436,2026-01-14,Senegal,Egypt,1.0,0.0
1437,2026-01-14,Morocco,Nigeria,0.0,0.0
1438,2026-01-17,Egypt,Nigeria,0.0,0.0
1439,2026-01-18,Morocco,Senegal,3.0,0.0
1440,2026-01-18,Bolivia,Panama,1.0,1.0
1441,2026-01-22,Panama,Mexico,0.0,1.0
1442,2026-01-25,Bolivia,Mexico,0.0,1.0
1443,2026-01-26,Uzbekistan,China,2.0,2.0
1444,2026-02-25,Mexico,Iceland,4.0,0.0
1445,2026-03-25,Bermuda,DR Congo,0.0,2.0
1446,2026-03-26,Brazil,France,1.0,2.0
1447,2026-03-26,Colombia,Croatia,1.0,2.0
1448,2026-03-26,Wales,Bosnia and Herzegovina,1.0,1.0
1449,2026-03-26,Ukraine,Sweden,1.0,3.0
1450,2026-03-26,Turkey,Romania,1.0,0.0
1451,2026-03-26,Czech Republic,Republic of Ireland,2.0,2.0
1452,2026-03-27,Algeria,Guatemala,7.0,0.0
1453,2026-03-27,Argentina,Mauritania,2.0,1.0
1454,2026-03-27,Austria,Ghana,5.0,1.0
1455,2026-03-27,England,Uruguay,1.0,1.0
1456,2026-03-27,Greece,Paraguay,0.0,1.0
1457,2026-03-27,Morocco,Ecuador,1.0,1.0
1458,2026-03-27,Netherlands,Norway,2.0,1.0
1459,2026-03-27,Saudi Arabia,Egypt,0.0,4.0
1460,2026-03-27,South Africa,Panama,1.0,1.0
1461,2026-03-27,Spain,Serbia,3.0,0.0
1462,2026-03-27,Switzerland,Germany,3.0,4.0
1463,2026-03-27,Costa Rica,Jordan,2.0,2.0
1464,2026-03-27,Iran,Nigeria,1.0,2.0
1465,2026-03-27,Australia,Cameroon,1.0,0.0
1466,2026-03-27,Chile,Cape Verde,4.0,2.0
1467,2026-03-27,New Zealand,Finland,0.0,2.0
1468,2026-03-27,Uzbekistan,Gabon,3.0,1.0
1469,2026-03-28,Canada,Iceland,2.0,2.0
1470,2026-03-28,Haiti,Tunisia,0.0,1.0
1471,2026-03-28,Ivory Coast,South Korea,4.0,0.0
1472,2026-03-28,Mexico,Portugal,0.0,0.0
1473,2026-03-28,Scotland,Japan,0.0,1.0
1474,2026-03-28,Senegal,Peru,2.0,0.0
1475,2026-03-28,United States,Belgium,2.0,5.0
1476,2026-03-29,Colombia,France,1.0,3.0
1477,2026-03-30,Germany,Ghana,2.0,1.0
1478,2026-03-30,Cape Verde,Finland,1.0,1.0
1479,2026-03-30,New Zealand,Chile,4.0,1.0
1480,2026-03-30,Uzbekistan,Venezuela,0.0,0.0
1481,2026-03-31,Algeria,Uruguay,0.0,0.0
1482,2026-03-31,Argentina,Zambia,5.0,0.0
1483,2026-03-31,Austria,South Korea,1.0,0.0
1484,2026-03-31,Brazil,Croatia,3.0,1.0
1485,2026-03-31,Canada,Tunisia,0.0,0.0
1486,2026-03-31,Costa Rica,Iran,0.0,5.0
1487,2026-03-31,England,Japan,0.0,1.0
1488,2026-03-31,Haiti,Iceland,1.0,1.0
